Data Year,State,Brand Name,Generic Name,Total Prescribers,Total Claims,Total 30-Day Fills,Total Drug Cost ($),Total Beneficiaries,Age 65+ Suppression Flag,Age 65+ Claims,Age 65+ 30-Day Fills,Age 65+ Drug Cost ($),Age 65+ Beneficiary Suppression Flag,Age 65+ Beneficiaries,Low-Income Beneficiary Cost ($),Non-Low-Income Beneficiary Cost ($),Is Opioid,Is Long-Acting Opioid,Is Antibiotic,Is Antipsychotic
2021,Pennsylvania,Erlotinib Hcl,Erlotinib Hcl,46,306,322,1031543.54,45,,281,297,893619.09,#,,66,47085.18,N,N,N,N
2021,Pennsylvania,Errin,Norethindrone,75,263,387.4,6271.34,67,,0,0,0,,0,184.29,193.91,N,N,N,N
2021,Pennsylvania,Ertaczo,Sertaconazole Nitrate,4,13,19,21235.3,,,13,19,21235.3,*,,0,331,N,N,N,N
2021,Pennsylvania,Ertapenem,Ertapenem Sodium,831,3691,3691.5,2039176.28,1325,,2551,2551.5,1427762.91,,996,4464.2,206608.72,N,N,Y,N
2021,Pennsylvania,Ery,Erythromycin Base In Ethanol,47,189,225,13711.93,81,,82,100,6027.18,,42,112.9,1852.89,N,N,N,N
2021,Pennsylvania,Eryped 400,Erythromycin Ethylsuccinate,1,16,16,15112.61,,,16,16,15112.61,*,,55.2,0,N,N,Y,N
2021,Pennsylvania,Erythrocin Lactobionate,Erythromycin Lactobionate,3,33,33,15504.4,,,0,0,0,#,,0,0,N,N,Y,N
2021,Pennsylvania,Erythrocin Stearate,Erythromycin Stearate,23,58,67.1,29677.91,21,,33,41.9,20401.82,#,,38.49,2217.95,N,N,Y,N
2021,Pennsylvania,Erythromycin,Erythromycin Base,9793,69874,72502.9,2160506.89,42209,,61625,63975.9,1594706.68,,37595,21664.14,414042.79,N,N,Y,N
2021,Pennsylvania,Erythromycin,Erythromycin Base In Ethanol,569,1230,1328.7,55311.39,722,,804,874.7,32200.05,,539,427.15,11072.89,N,N,N,N
2021,Pennsylvania,Erythromycin Ethylsuccinate,Erythromycin Ethylsuccinate,120,804,816,428851.33,120,,380,390.9,181012.89,,68,233.2,4257.61,N,N,Y,N
2021,Pennsylvania,Erythromycin-Benzoyl Peroxide,Erythromycin/Benzoyl Peroxide,247,711,756.7,117902.91,240,,153,176.5,22223.29,,76,636.65,4312.65,N,N,N,N
2021,Pennsylvania,Esbriet,Pirfenidone,239,2911,2962.2,29140235.93,430,,2763,2814.2,27656827.21,,411,6407.61,1441560.59,N,N,N,N
2021,Pennsylvania,Escitalopram Oxalate,Escitalopram Oxalate,16446,589768,1025571.5,10182512.34,117517,,475425,857167,8496520.45,,97542,202092.85,3406588.61,N,N,N,N
2021,Pennsylvania,Esgic,Butalb/Acetaminophen/Caffeine,5,49,49,26042.61,,#,,,,*,,0,1801.61,N,N,N,N
2021,Pennsylvania,Esomeprazole Magnesium,Esomeprazole Magnesium,10510,132207,273377.8,15490547.61,31625,,110224,235306.2,12816633.22,,26904,67266.55,2163263.34,N,N,N,N
2021,Pennsylvania,Estarylla,Norgestimate-Ethinyl Estradiol,108,509,648,11424.87,97,,0,0,0,,0,347,97.04,N,N,N,N
2021,Pennsylvania,Estazolam,Estazolam,105,464,596,41412.58,89,,368,494,33126.51,,75,288.06,8474.42,N,N,N,N
2021,Pennsylvania,Estrace,Estradiol,191,388,920.3,139171.23,211,,358,867.7,119840.05,,198,530.25,35330.75,N,N,N,N
2021,Pennsylvania,Estradiol,Estradiol,6992,73004,162332.1,7659489.83,29296,,61689,141130.2,6969049.1,,26043,32403.36,2050005.67,N,N,N,N
2021,Pennsylvania,Estradiol (Once Weekly),Estradiol,1148,6094,11037.8,670665.87,1379,,4581,8621.2,531955.09,,1019,3773.83,158057.22,N,N,N,N
2021,Pennsylvania,Estradiol (Twice Weekly),Estradiol,772,3892,7116.3,490770.86,1051,,2703,5338,365062.05,,765,2649.45,130188.3,N,N,N,N
2021,Pennsylvania,Estradiol Valerate,Estradiol Valerate,71,234,527.3,34534.7,90,,64,133.6,7940.67,,20,259.98,1881.54,N,N,N,N
2021,Pennsylvania,Estradiol-Norethindrone Acetat,Estradiol/Norethindrone Acet,235,969,2010.7,139727.77,260,,723,1640.6,115325.65,,207,339.13,36152.94,N,N,N,N
2021,Pennsylvania,Estring,Estradiol,814,3838,11226.1,1856997.39,1398,,3613,10574.4,1747914.25,,1308,2227.91,531322.88,N,N,N,N
2021,Pennsylvania,Estrogel,Estradiol,11,28,51.7,6687.76,11,,28,51.7,6687.76,,11,0,2474.44,N,N,N,N
2021,Pennsylvania,Eszopiclone,Eszopiclone,3238,20046,26064.2,732218.68,4410,,14459,19821.5,474112.11,,3320,9125.03,238719.58,N,N,N,N
2021,Pennsylvania,Ethacrynate Sodium,Ethacrynate Sodium,1,13,13,192989.47,,,0,0,0,#,,1.3,0,N,N,N,N
2021,Pennsylvania,Ethacrynic Acid,Ethacrynic Acid,369,1229,1886.1,826734.63,309,,1123,1742.1,770059.55,,284,667.7,47866.7,N,N,N,N
2021,Pennsylvania,Ethambutol Hcl,Ethambutol Hcl,386,2865,4001.1,171490.13,612,,2540,3596.7,149407.35,,545,1721.36,46970.84,N,N,N,N
2021,Pennsylvania,Ethosuximide,Ethosuximide,125,732,1101.8,124555.95,105,,223,366.7,39036.19,,35,385.03,6670.49,N,N,N,N
2021,Pennsylvania,Ethynodiol-Ethinyl Estradiol,Ethynodiol D-Ethinyl Estradiol,7,17,34.3,664.59,,,0,0,0,#,,19.3,0,N,N,N,N
2021,Pennsylvania,Etodolac,Etodolac,2240,15414,21605,804337.44,5750,,11606,16799.3,610039.46,,4591,8727.12,208527.1,N,N,N,N
2021,Pennsylvania,Etodolac Er,Etodolac,190,810,1398.7,98507.31,253,,619,1082.3,73357.8,,205,390.16,19099.23,N,N,N,N
2021,Pennsylvania,Etonogestrel-Ethinyl Estradiol,Etonogestrel/Ethinyl Estradiol,69,167,314.7,38409.66,65,,0,0,0,,0,297.66,127.44,N,N,N,N
2021,Pennsylvania,Etoposide,Etoposide,4,20,20,3882.84,,*,,,,*,,3.7,0,N,N,N,N
2021,Pennsylvania,Etravirine,Etravirine,42,155,173,200490.51,52,,37,49,54463.67,,17,6.3,1261.83,N,N,N,N
2021,Pennsylvania,Eucrisa,Crisaborole,178,463,523.3,368998.39,206,,316,361.7,253323.03,,146,718.6,18011.12,N,N,N,N
2021,Pennsylvania,Euthyrox,Levothyroxine Sodium,7410,63055,131166.2,337394.16,23730,,55508,118057.8,297611.27,,21390,19740.72,165530.84,N,N,N,N
2021,Pennsylvania,Evamist,Estradiol,14,42,60.4,5798.9,13,,25,36.5,3514.44,*,,84.6,1501.14,N,N,N,N
2021,Pennsylvania,Evekeo,Amphetamine Sulfate,5,19,19.5,7301.72,,#,,,,*,,15.42,10.02,N,N,N,N
2021,Pennsylvania,Evenity (2 Syringes),Romosozumab-Aqqg,57,395,405,789746.88,85,,379,389,757829.86,#,,567.63,50178.81,N,N,N,N
2021,Pennsylvania,Everolimus,Everolimus,200,1015,1106.7,8543718.53,235,,673,709.1,5896581.19,,166,1342.56,309002.66,N,N,N,N
2021,Pennsylvania,Evista,Raloxifene Hcl,49,158,369.3,69520.75,42,,158,369.3,69520.75,,42,109.6,13972.74,N,N,N,N
2021,Pennsylvania,Evotaz,Atazanavir Sulfate/Cobicistat,36,269,285,476289.6,33,,84,88,147932.94,*,,756.04,2672.59,N,N,N,N
2021,Pennsylvania,Evoxac,Cevimeline Hcl,17,56,96,74290.65,15,,35,63,44550.81,#,,54.4,2149.35,N,N,N,N
2021,Pennsylvania,Evrysdi,Risdiplam,12,249,260.3,6514952.3,26,,24,27.1,762727.69,*,,17.2,134798.44,N,N,N,N
2021,Pennsylvania,Exelon,Rivastigmine,203,1277,1517,1034702.17,204,,1189,1387,941492.54,,187,4131.53,63972.07,N,N,N,N
2021,Pennsylvania,Exemestane,Exemestane,878,10176,19280.6,2555566.02,2461,,9249,17644.3,2323931.93,,2243,6764.77,406319.15,N,N,N,N
2021,Pennsylvania,Exforge,Amlodipine Besylate/Valsartan,45,201,407,128838,43,#,,,,#,,200.4,18442.45,N,N,N,N
2021,Pennsylvania,Exforge Hct,Amlodipine/Valsartan/Hcthiazid,33,110,165.4,49241.97,35,#,,,,#,,66.53,7165.43,N,N,N,N
2021,Pennsylvania,Extavia,Interferon Beta-1b,12,65,81,534491.72,11,,50,66,452547.92,*,,0,3163.57,N,N,N,N
2021,Pennsylvania,Eylea,Aflibercept,40,290,316.3,783135.89,91,,250,276.3,659170.01,,73,447.2,14108.27,N,N,N,N
2021,Pennsylvania,Eysuvis,Loteprednol Etabonate,117,342,408.5,163725.28,219,,284,332.7,134508.04,,190,521.49,25744.62,N,N,N,N
2021,Pennsylvania,Ezallor Sprinkle,Rosuvastatin Calcium,23,35,56.3,4687.84,22,#,,,,#,,25.2,1165.02,N,N,N,N
2021,Pennsylvania,Ezetimibe,Ezetimibe,12233,275847,624739.2,16856591.25,68954,,246714,568942.2,14939730.53,,62422,123822.18,5108630.1,N,N,N,N
2021,Pennsylvania,Ezetimibe-Simvastatin,Ezetimibe/Simvastatin,2927,16029,41418.9,3630813.61,4109,,15575,40403.9,3551208.15,,3992,2932.71,394131.95,N,N,N,N
2021,Pennsylvania,Fabrazyme,Agalsidase Beta,3,111,111,2865684.32,,,26,26,605246.15,*,,22.4,80937.67,N,N,N,N
2021,Pennsylvania,Falmina,Levonorgestrel/Ethin.Estradiol,16,65,87.5,1593.82,15,,0,0,0,,0,40.8,288.49,N,N,N,N
2021,Pennsylvania,Famciclovir,Famciclovir,1727,5260,6773.1,271591.23,2869,,4551,5859.8,229848.25,,2562,1460.46,72497.83,N,N,N,N
2021,Pennsylvania,Famotidine,Famotidine,22687,564120,1007516.8,9965357.89,149865,,455976,837142.1,7920894.4,,123613,187661.5,2255587.51,N,N,N,N
2021,Pennsylvania,Famotidine,Famotidine/Pf,39,367,367,3015.54,55,,171,171,989.93,,36,23.33,1058.87,N,N,N,N
2021,Pennsylvania,Fanapt,Iloperidone,150,1568,1631.3,2897605.84,159,,253,270.1,359369.81,,28,3442.08,9889.93,N,N,N,Y
2021,Pennsylvania,Farxiga,Dapagliflozin Propanediol,5457,58260,97443.5,51390954.2,13956,,47807,81273.9,42715336.72,,11517,90285.43,3462278.76,N,N,N,N
2021,Pennsylvania,Farydak,Panobinostat Lactate,8,30,30,415022.83,,#,,,,*,,0,22908.93,N,N,N,N
2021,Pennsylvania,Fasenra,Benralizumab,105,632,1036.2,3379171.13,148,,434,709.6,2318866.97,,102,4011.72,39352.26,N,N,N,N
2021,Pennsylvania,Fasenra Pen,Benralizumab,109,701,1145.6,3756945.51,165,,408,655.9,2176148.68,,97,548.4,65107.53,N,N,N,N
2021,Pennsylvania,Febuxostat,Febuxostat,2309,13976,26008.9,2958953.57,3157,,12577,23728,2640550.83,,2860,9546.46,467943.02,N,N,N,N
2021,Pennsylvania,Felbamate,Felbamate,102,1093,1323.5,652501.64,112,,133,177,68976.97,,15,2223.54,6291.41,N,N,N,N
2021,Pennsylvania,Felbatol,Felbamate,26,185,217.7,606055.23,20,,0,0,0,,0,54.4,0,N,N,N,N
2021,Pennsylvania,Feldene,Piroxicam,2,13,16,5749.57,,,13,16,5749.57,*,,0,403.96,N,N,N,N
2021,Pennsylvania,Felodipine Er,Felodipine,3562,24548,57484.2,977915.6,5611,,23729,55809.4,951331.17,,5418,8817.76,397568.21,N,N,N,N
2021,Pennsylvania,Femara,Letrozole,10,46,80,56473.29,11,,46,80,56473.29,,11,18.4,9901.45,N,N,N,N
2021,Pennsylvania,Femhrt,Norethindrone Ac-Eth Estradiol,10,32,63.5,12288.68,,#,,,,*,,92,3343.07,N,N,N,N
2021,Pennsylvania,Femring,Estradiol Acetate,67,194,557.8,117807.11,66,,156,449.8,92866.17,,53,96.4,33761.34,N,N,N,N
2021,Pennsylvania,Fenofibrate,Fenofibrate,6915,71461,159796.3,3848133.44,16663,,55662,131313.2,3123956.46,,13532,35117.46,918838.01,N,N,N,N
2021,Pennsylvania,Fenofibrate,Fenofibrate Nanocrystallized,8308,102549,219054,5252721.36,23065,,79784,179390.6,4193146.47,,18705,53598.52,1638003.16,N,N,N,N
2021,Pennsylvania,Fenofibrate,"Fenofibrate,micronized",3878,28077,60828.8,1450167.79,6417,,22360,50460.1,1191449.12,,5259,14252.63,430184.23,N,N,N,N
2021,Pennsylvania,Fenofibric Acid,Fenofibric Acid (Choline),1744,9225,21633.1,1307502.9,2203,,8163,19519.6,1179039.61,,1976,4168.08,305072.08,N,N,N,N
2021,Pennsylvania,Fenoprofen Calcium,Fenoprofen Calcium,20,80,102.1,23958.34,27,,60,82.1,18491.21,#,,31.6,2373.04,N,N,N,N
2021,Pennsylvania,Fentanyl,Fentanyl,5519,70312,70714.1,7044034.72,8995,,46581,46922.3,4362367.35,,6340,58447.61,1052126.86,Y,Y,N,N
2021,Pennsylvania,Fentanyl Citrate,Fentanyl Citrate,7,34,34,258560.53,,,15,15,130689.8,*,,0,2197.22,Y,N,N,N
2021,Pennsylvania,Ferriprox,Deferiprone,11,60,60,619614.03,12,,21,21,204930.83,*,,13.2,16350.39,N,N,N,N
2021,Pennsylvania,Ferriprox (2 Times A Day),Deferiprone,8,62,62,1283459.06,11,,28,28,474805.54,*,,26.4,5102.52,N,N,N,N
2021,Pennsylvania,Ferriprox (3 Times A Day),Deferiprone,8,13,13,184255.55,,*,,,,*,,4,985,N,N,N,N
2021,Pennsylvania,Fetzima,Levomilnacipran Hcl,353,2644,3335.3,1524748.45,376,,919,1287.8,594205.36,,149,7812.69,76048.27,N,N,N,N
2021,Pennsylvania,Fiasp,Insulin Aspart (Niacinamide),92,365,616.5,466723.89,102,,235,415.6,266557.08,,67,1530.75,20053.69,N,N,N,N
2021,Pennsylvania,Fiasp Flextouch,Insulin Aspart (Niacinamide),407,1905,3293.8,1801441.66,597,,1334,2381.6,1174729.31,,426,4580.78,85614.22,N,N,N,N
2021,Pennsylvania,Fiasp Penfill,Insulin Aspart (Niacinamide),9,19,45.3,14357.02,,#,,,,*,,4,683.74,N,N,N,N
2021,Pennsylvania,Finacea,Azelaic Acid,104,187,211,76346.24,117,,149,171,61776.66,,96,133.3,12568.45,N,N,N,N
2021,Pennsylvania,Finasteride,Finasteride,12178,328814,726850.9,6070910.27,76032,,315009,704042.1,5865316.73,,73391,59549.52,2420181.83,N,N,N,N
2021,Pennsylvania,Fintepla,Fenfluramine Hcl,1,13,13,110715.29,,,0,0,0,#,,0,0,N,N,N,N
2021,Pennsylvania,Fioricet,Butalb/Acetaminophen/Caffeine,19,75,96.5,50300.19,20,#,,,,#,,228.86,4627.29,N,N,N,N
2021,Pennsylvania,Fioricet With Codeine,Butalbit/Acetamin/Caff/Codeine,5,33,33,40758.13,,*,,,,*,,5.65,252,Y,N,N,N
2021,Pennsylvania,Firazyr,Icatibant Acetate,14,45,45,2219698.18,18,,20,20,748433.73,*,,4,68448.33,N,N,N,N
2021,Pennsylvania,Firdapse,Amifampridine Phosphate,14,106,109,3237368.7,15,,72,75,2196340.16,#,,9.2,109650.94,N,N,N,N
2021,Pennsylvania,Firmagon,Degarelix Acetate,12,63,63,44072.16,16,,63,63,44072.16,,16,0,7510.45,N,N,N,N
2021,Pennsylvania,Firvanq,Vancomycin Hcl,507,1103,1120.9,174187.49,553,,953,968.4,148098.68,,465,1698.91,30886.39,N,N,Y,N
2021,Pennsylvania,Flarex,Fluorometholone Acetate,142,1114,1351.2,151811.82,514,,1040,1271.6,142648.17,,479,1088.38,41795.07,N,N,N,N
2021,Pennsylvania,Flavoxate Hcl,Flavoxate Hcl,108,389,503.3,31187.37,122,,310,414.3,26247.93,,103,110.79,5780.31,N,N,N,N
2021,Pennsylvania,Flecainide Acetate,Flecainide Acetate,4350,50653,108920.9,3816065.16,12256,,47460,103130.5,3612786.16,,11556,15587.57,1131833.24,N,N,N,N
2021,Pennsylvania,Flector,Diclofenac Epolamine,35,89,115.5,55760.28,39,,52,75.5,34386.3,,27,90.8,4241.28,N,N,N,N
2021,Pennsylvania,Flomax,Tamsulosin Hcl,65,260,447.7,148764.73,61,,228,405.7,132241.72,#,,213.2,9324.36,N,N,N,N
2021,Pennsylvania,Flovent Diskus,Fluticasone Propionate,1897,8204,11155.3,2476025.69,2191,,6181,8679.2,1928918.05,,1667,13784.05,276665.74,N,N,N,N
2021,Pennsylvania,Flovent Hfa,Fluticasone Propionate,8059,59211,87603.5,23365215.91,17544,,42357,64472,17117066.01,,12998,115478.31,2024174.95,N,N,N,N
2021,Pennsylvania,Fluconazole,Fluconazole,21216,115352,120450.8,1568904.49,67209,,79977,83777.1,1128736.46,,49216,31859.98,337958.4,N,N,N,N
2021,Pennsylvania,Fluconazole-Nacl,"Fluconazole In Nacl,iso-Osm",33,114,114,8957.67,30,,44,44,2683.3,,18,20.6,739.28,N,N,N,N
2021,Pennsylvania,Flucytosine,Flucytosine,10,16,16,77569.3,,#,,,,*,,0.4,4433.96,N,N,N,N
2021,Pennsylvania,Fludrocortisone Acetate,Fludrocortisone Acetate,4072,23379,37465,618772.68,5181,,18159,29229.2,472464.02,,4108,8467.94,164571.93,N,N,N,N
2021,Pennsylvania,Flunisolide,Flunisolide,570,1963,3039.3,147082.92,739,,1455,2297,110547.29,,560,1136.5,34005.28,N,N,N,N
2021,Pennsylvania,Fluocinolone Acetonide,Fluocinolone Acetonide,1596,5740,6339.2,444343.59,3414,,4763,5228.8,337236.47,,2949,2670.85,86016.51,N,N,N,N
2021,Pennsylvania,Fluocinolone Acetonide,Fluocinolone/Shower Cap,704,2366,2637.5,195339.9,1399,,1900,2157.4,150463.06,,1178,1053.27,39590.33,N,N,N,N
2021,Pennsylvania,Fluocinolone Acetonide Oil,Fluocinolone Acetonide Oil,845,3365,4278.9,228597.81,2433,,2908,3757.5,193150.74,,2169,1357.51,58574.7,N,N,N,N
2021,Pennsylvania,Fluocinonide,Fluocinonide,3756,20442,22002,1542818.79,11550,,17812,19225.6,1300946.99,,10369,8183.12,330975.48,N,N,N,N
2021,Pennsylvania,Fluocinonide-E,Fluocinonide/Emollient Base,178,385,412,31763.96,228,,329,356,26832.12,,202,362.34,6139.41,N,N,N,N
2021,Pennsylvania,Fluoride,Fluoride (Sodium),13,71,99,339.81,13,,16,42,91.71,*,,8.89,99.26,N,N,N,N
2021,Pennsylvania,Fluorometholone,Fluorometholone,1336,16493,23534,1280755.19,6358,,14923,21578.2,1161197.94,,5744,11043.36,395795.93,N,N,N,N
2021,Pennsylvania,Fluorouracil,Fluorouracil,1715,20102,20711.4,2033300.34,17754,,19581,20176.7,1978205.23,,17375,4290.26,735153.95,N,N,N,N
2021,Pennsylvania,Fluoxetine Dr,Fluoxetine Hcl,58,330,499.7,64238.72,53,,242,393.4,46641.54,,39,474.57,11045.01,N,N,N,N
2021,Pennsylvania,Fluoxetine Hcl,Fluoxetine Hcl,13753,332867,584594.5,5114695.94,60589,,214830,416383.5,3405982.88,,42859,129298.38,984051.58,N,N,N,N
2021,Pennsylvania,Fluphenazine Decanoate,Fluphenazine Decanoate,421,2977,3820,284913.33,518,,934,1266.1,83680.25,,179,5248.18,10797.7,N,N,N,Y
2021,Pennsylvania,Fluphenazine Hcl,Fluphenazine Hcl,1172,12825,14122.4,4402768.65,1485,,5112,5746.8,1656423.2,,547,19563.43,57284.37,N,N,N,Y
2021,Pennsylvania,Flurandrenolide,Flurandrenolide,43,107,113,46193.89,69,#,,,,#,,17.4,2555.04,N,N,N,N
2021,Pennsylvania,Flurazepam Hcl,Flurazepam Hcl,46,146,181,3404.41,38,,126,153,2757.52,#,,28.6,1987.87,N,N,N,N
2021,Pennsylvania,Flurbiprofen,Flurbiprofen,270,1438,2149.7,58058.92,457,,1002,1601.8,42865.53,,336,731.62,10700.6,N,N,N,N
2021,Pennsylvania,Flurbiprofen Sodium,Flurbiprofen Sodium,60,588,668.4,20060.26,326,,542,615.3,18462.56,,302,294.14,6190.64,N,N,N,N
2021,Pennsylvania,Flutamide,Flutamide,15,45,93.3,9020.55,14,#,,,,#,,12.18,2426.12,N,N,N,N
2021,Pennsylvania,Fluticasone Propionate,Fluticasone Propionate,18892,534485,839902.4,8810674.76,192224,,409181,660565.3,6861485.72,,153908,258269.77,2604731.58,N,N,N,N
2021,Pennsylvania,Fluticasone-Salmeterol,Fluticasone Propion/Salmeterol,7331,50645,65900.1,11662851.5,15643,,40753,53883.5,9441896.27,,12652,56901.29,1169939.38,N,N,N,N
2021,Pennsylvania,Fluvastatin Er,Fluvastatin Sodium,317,1398,3237.2,437583.03,320,,1324,3132.1,420732.71,,308,283.82,42810.26,N,N,N,N
2021,Pennsylvania,Fluvastatin Sodium,Fluvastatin Sodium,252,886,2000.7,190479.19,259,,849,1913.7,180583.1,,248,247.82,13098.21,N,N,N,N
2021,Pennsylvania,Fluvoxamine Maleate,Fluvoxamine Maleate,2260,23481,30602.1,1197732.88,3297,,10148,14562,515710.33,,1649,13880.05,168755.31,N,N,N,N
2021,Pennsylvania,Fluvoxamine Maleate Er,Fluvoxamine Maleate,191,1042,1535.5,470698.31,179,,336,601,168072.27,,71,1114.89,21510.48,N,N,N,N
2021,Pennsylvania,Fml,Fluorometholone,28,44,58.4,7703.29,29,#,,,,#,,9.2,3365.72,N,N,N,N
2021,Pennsylvania,Fml Forte,Fluorometholone,115,305,486.7,72761.03,139,,271,440.8,65869.14,,125,497,14031.19,N,N,N,N
2021,Pennsylvania,Focalin,Dexmethylphenidate Hcl,2,12,12,986.4,,,12,12,986.4,*,,0,635.72,N,N,N,N
2021,Pennsylvania,Focalin Xr,Dexmethylphenidate Hcl,17,84,95,58117.43,13,,27,30,21681.28,*,,220.8,3240.96,N,N,N,N
2021,Pennsylvania,Folic Acid,Folic Acid,4267,23285,45017.4,102290.29,6616,,20281,39804.3,90067.03,,5773,18089.45,46454.13,N,N,N,N
2021,Pennsylvania,Fondaparinux Sodium,Fondaparinux Sodium,229,1135,1193.5,1347246.29,282,,583,610,600457.58,,186,2291.67,43341.57,N,N,N,N
2021,Pennsylvania,Forfivo Xl,Bupropion Hcl,11,42,52,23243.03,,,19,29,12768.59,*,,316.09,1838.33,N,N,N,N
2021,Pennsylvania,Formoterol Fumarate,Formoterol Fumarate,61,189,189,121819.33,57,,173,173,113700.1,#,,14.8,3017.7,N,N,N,N
2021,Pennsylvania,Forteo,Teriparatide,390,3797,4026.9,15599137.82,610,,3111,3327.4,12883222.22,,495,6911.14,610391.69,N,N,N,N
2021,Pennsylvania,Fortesta,Testosterone,3,12,13,5170.63,,,12,13,5170.63,*,,0,507.1,N,N,N,N
2021,Pennsylvania,Fosamax,Alendronate Sodium,24,103,164.7,21660.32,24,#,,,,#,,4,8003.83,N,N,N,N
2021,Pennsylvania,Fosamax Plus D,Alendronate Sodium/Vitamin D3,49,188,309.5,55006.53,45,,163,282.7,50223.12,#,,56.84,11720.33,N,N,N,N
2021,Pennsylvania,Fosamprenavir Calcium,Fosamprenavir Calcium,14,80,86,90823.83,11,,33,39,43626.22,*,,21.3,1820.94,N,N,N,N
2021,Pennsylvania,Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,8,70,70,28946.08,16,,44,44,14877.88,*,,15.2,1541.41,N,N,N,N
2021,Pennsylvania,Fosfomycin Tromethamine,Fosfomycin Tromethamine,1126,2405,2525,421979.57,1514,,2139,2247,365146.38,,1337,1455.69,78298.79,N,N,Y,N
2021,Pennsylvania,Fosinopril Sodium,Fosinopril Sodium,2141,10712,26186.5,273338.12,2489,,10036,24906.9,259063.59,,2358,2404.05,70191.54,N,N,N,N
2021,Pennsylvania,Fosinopril-Hydrochlorothiazide,Fosinopril/Hydrochlorothiazide,193,688,1753,53270.45,176,,653,1680,50822.83,#,,130.1,8963.11,N,N,N,N
2021,Pennsylvania,Fosrenol,Lanthanum Carbonate,22,87,92.4,112465.7,28,,38,40,38756.34,,13,246.59,118.86,N,N,N,N
2021,Pennsylvania,Fotivda,Tivozanib Hcl,11,41,41,1050474.6,13,#,,,,*,,0,39804.39,N,N,N,N
2021,Pennsylvania,Fragmin,"Dalteparin Sodium,porcine",7,62,65,94603.16,,,32,35,81937.96,*,,24,3495.49,N,N,N,N
2021,Pennsylvania,Frova,Frovatriptan Succinate,8,25,31,38360.58,,#,,,,*,,72.38,1824.93,N,N,N,N
2021,Pennsylvania,Frovatriptan Succinate,Frovatriptan Succinate,125,465,555.9,191118.61,118,,235,299.6,87062.75,,68,706.38,8944.74,N,N,N,N
2021,Pennsylvania,Fulphila,Pegfilgrastim-Jmdb,26,89,89,415398.41,26,,40,40,197472.29,#,,539.52,10205.13,N,N,N,N
2021,Pennsylvania,Fulvestrant,Fulvestrant,23,141,141,182617.14,27,#,,,,#,,3.7,11422.82,N,N,N,N
2021,Pennsylvania,Furosemide,Furosemide,25931,1331901,2299931.3,7831283,295884,,1185973,2063741.7,7008375.44,,263753,282595.43,2153745.11,N,N,N,N
2021,Pennsylvania,Fuzeon,Enfuvirtide,4,28,28,106051.8,,,12,12,45442.2,*,,0,0,N,N,N,N
2021,Pennsylvania,Fyavolv,Norethindrone Ac-Eth Estradiol,70,217,499.9,27079.86,71,,198,457.7,24847.44,#,,56.32,13111.76,N,N,N,N
2021,Pennsylvania,Fycompa,Perampanel,192,2076,2291.7,2344476.2,252,,568,610.2,548532.06,,63,6786.54,41848.96,N,N,N,N
2021,Pennsylvania,Gabapentin,Gabapentin,30416,1533053,2228030.8,32316346.94,300913,,1094215,1647830.2,21867320.51,,226852,835789.45,7607049.81,N,N,N,N
2021,Pennsylvania,Gabitril,Tiagabine Hcl,9,59,77,104870.72,,*,,,,*,,27.6,272.61,N,N,N,N
2021,Pennsylvania,Galafold,Migalastat Hcl,2,28,35.2,977059.16,,,28,35.2,977059.16,*,,1376.72,36700.07,N,N,N,N
2021,Pennsylvania,Galantamine Er,Galantamine Hbr,377,2558,3796.3,273377.25,421,,2510,3726.2,268364.25,#,,1363.27,66881.95,N,N,N,N
2021,Pennsylvania,Galantamine Hbr,Galantamine Hbr,388,2578,3585.4,218792.91,438,,2460,3437.4,210769.6,,419,1342,58924.57,N,N,N,N
2021,Pennsylvania,Galantamine Hydrobromide,Galantamine Hbr,4,28,30.1,8060.01,,,15,17,4798.39,*,,0,1698.18,N,N,N,N
2021,Pennsylvania,Gamastan,Immune Globul G (Igg)/Glycine,4,20,28.4,10391.76,,,20,28.4,10391.76,*,,27.6,805,N,N,N,N
2021,Pennsylvania,Gammagard Liquid,Immun Glob G(Igg)/Gly/Iga Ov50,166,2378,2417.7,27607874.53,238,,1473,1507.7,14824965.21,,151,16426.56,929872.84,N,N,N,N
2021,Pennsylvania,Gammagard S-D,Immun Glob G/Gly/Gluc/Iga 0-50,5,60,60.4,460695.65,,,48,48,278592.98,*,,1297.13,9487.09,N,N,N,N
2021,Pennsylvania,Gammaked,Immune Globul G/Gly/Iga Avg 46,43,843,851.8,11311278.81,81,,426,430,5610884.78,,47,5655.74,374149.14,N,N,N,N
2021,Pennsylvania,Gammaplex,Immun Glob G(Igg)/Gly/Iga 0-50,57,969,976.6,14167722.47,85,,688,693.6,10209671.15,,60,7306.96,669288.89,N,N,N,N
2021,Pennsylvania,Gammaplex,Immun Glob G/Sorb/Gly/Iga 0-50,5,95,95,1385054.27,,*,,,,*,,0,17873,N,N,N,N
2021,Pennsylvania,Gamunex-C,Immune Globul G/Gly/Iga Avg 46,131,2595,2649,23752726.77,231,,1678,1719.9,13776501.49,,143,29027.35,844934.35,N,N,N,N
2021,Pennsylvania,Gardasil 9,Hpv Vaccine 9-Valent/Pf,50,167,167,46660.89,105,,22,22,5814.06,,13,376.4,1888.39,N,N,N,N
